filename,artist,genre,description,Cosine (raw),IF (raw),LOF (raw),GMM (raw),AE (raw),Cosine (pca50),IF (pca50),LOF (pca50),GMM (pca50),HDBSCAN (pca50),KS Test (pca50),Wasserstein (pca50),AE (pca50),Ensemble
rembrandt_seated-naked-woman-woman-bathing-her-feet-at-a-brook-1658.jpg,rembrandt,['Baroque'],seated-naked-woman-woman-bathing-her-feet-at-a-brook-1658,0.30203128,-0.01949747060887047,1.1726873,-11885.938996357167,0.050780624,0.99526227,-0.023804194211853036,1.134764,47.73711223938816,0.21641194113674242,0.24096391752577317,0.7355634672181585,1.0300848,0.3817006595072655
rembrandt_portrait-of-hendrickje-stofells-as-flora-1659.jpg,rembrandt,['Baroque'],portrait-of-hendrickje-stofells-as-flora-1659,0.41043514,-0.039570567510521015,1.0312394,-11618.324818516401,0.027879689,1.1225146,-0.04106389666282528,1.0089661,47.74830439377935,0.1358566393999151,0.28290721649484535,0.953088079744225,0.5252632,0.3813351920613688
rembrandt_self-portrait-1669.jpg,rembrandt,['Baroque'],self-portrait-1669,0.37662393,-0.057707125384343805,1.0233955,-11498.361723889748,0.024983674,0.8227141,-0.02947226798761393,1.0135525,46.65361613633897,0.17155064250511007,0.2805773195876289,1.0250872824204538,0.4633665,0.38123217232928713
rembrandt_a-polander-turned-to-the-left-1632.jpg,rembrandt,['Baroque'],a-polander-turned-to-the-left-1632,0.33736467,-0.06982140078821375,0.99257976,-11498.600024054706,0.022975769,1.362256,-0.06066682157438624,0.99215746,37.42134607457652,0.029769360552754837,0.31454123711340204,1.1596665753866062,0.31008634,0.38066648981958146
rembrandt_portrait-of-floris-soop-1654.jpg,rembrandt,['Baroque'],portrait-of-floris-soop-1654,0.5002702,-0.05221846595241181,1.0243516,-11618.324819939096,0.02408577,1.0482514,-0.039537682788885364,1.016122,52.23290548306164,0.15863640419225994,0.27736082474226803,0.8834595771400631,0.5926047,0.3800523195324542
rembrandt_batavernas-trohetsed-1662.jpg,rembrandt,['Baroque'],batavernas-trohetsed-1662,0.3337764,-0.07193202193191461,1.0485096,-11576.182854952422,0.04893647,0.81497437,-0.03171696049134087,1.0481551,43.2980650204468,0.24549056173182082,0.24879381443298967,0.9039374651300218,0.82721215,0.37979318086352293
rembrandt_portrait-of-a-young-woman.jpg,rembrandt,['Baroque'],portrait-of-a-young-woman,0.55283415,-0.03695574513331962,1.0111102,-11929.323103674078,0.023223557,0.9488077,-0.021756246488351227,0.99551123,0.5168490952879199,0.31989800137955243,0.3450773195876289,1.1495713165509382,0.46125737,0.37970330008708036
rembrandt_david-playing-the-harp-to-saul.jpg,rembrandt,['Baroque'],david-playing-the-harp-to-saul,0.44148886,-0.03252570076526595,1.0597041,-11576.182835236908,0.03359834,0.88279694,-0.029317981047345454,1.0340506,49.12749227253806,0.16399001602030402,0.2585103092783505,0.9015163363476916,0.4275086,0.37937554958064645
rembrandt_johannes-uijtenbodaerd-1635.jpg,rembrandt,['Baroque'],johannes-uijtenbodaerd-1635,0.2670715,-0.05303660723024273,1.1848522,-11885.938996684738,0.029599687,1.1135507,-0.017731638459513088,1.1603119,48.488554440301364,0.23693168253347333,0.2470257731958763,0.780330167216336,1.0102108,0.3793108262889647
rembrandt_adam-and-eve.jpg,rembrandt,['Baroque'],adam-and-eve,0.32720578,-0.05574946045697643,1.1019129,-11589.683353089267,0.036521107,1.121156,-0.0621145145125262,1.0547379,52.21567461465833,0.10638405724977595,0.26724226804123713,0.9483595758015682,0.5777443,0.3793107097449989
rembrandt_landscape-with-a-canal-and-swan-1650.jpg,rembrandt,['Baroque'],landscape-with-a-canal-and-swan-1650,0.2966295,-0.05313899550715284,1.0051496,-11665.629234862148,0.015007137,1.0901003,-0.05934481071582126,0.99699134,40.44510667695368,0.1309417345167691,0.35438659793814437,1.239727430623544,0.24323195,0.3792921914250177
rembrandt_portrait-of-a-bearded-man-in-a-wide-brimmed-hat-1633.jpg,rembrandt,['Baroque'],portrait-of-a-bearded-man-in-a-wide-brimmed-hat-1633,0.5208546,-0.019251872993372998,1.0381669,-11929.323102069404,0.022066727,0.98049,-0.04263028833780447,1.0298338,0.5176632437054951,0.2950522119251398,0.3469896907216494,1.1365248630101306,0.44969875,0.3791930876874331
rembrandt_self-portrait-wearing-a-soft-cap-full-face-head-only-1634.jpg,rembrandt,['Baroque'],self-portrait-wearing-a-soft-cap-full-face-head-only-1634,0.38974488,-0.0506376208379965,1.1090549,-11885.939002759387,0.024687711,1.0700024,-0.026881167283191454,1.1162672,44.1544499885301,0.2852951651065525,0.2772731958762887,0.7641258649422251,0.9421798,0.3791824659735585
rembrandt_jeremiah-mourning-over-the-destruction-of-jerusalem-1630.jpg,rembrandt,['Baroque'],jeremiah-mourning-over-the-destruction-of-jerusalem-1630,0.41908288,-0.01852651558792001,1.0798151,-11912.69071400119,0.040039558,0.95648587,-0.021833385331845756,1.0528595,53.299063254081034,0.2509507405733762,0.253840206185567,0.9367561240560272,0.7204206,0.37904048798611206
